source_file,case_id,grammar,size,query_text,faithfulness,answer_relevancy
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_22_drill_k10,high_constraint,500,a drill session to improve on the forehand 2-wall boast,0.9259259259259259,0.920479090030109
experiments/sample_query_1/evaluation_sessions_set_k10_size500_20250907_180221.json,high_constraint_500_complex_33_drill_k10,high_constraint,500,a drill session for a professional to improve on the backhand 3-wall boast,0.9230769230769231,0.9056491156280003
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_01_cg_k10,loose,50,a 45-minute conditioned game session,0.8888888888888888,0.9433118891048639
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_02_cg_k10,loose,50,a 45-minute conditioned game session for an advanced player,0.8235294117647058,0.960416558722001
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_03_cg_k10,loose,50,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.4782608695652174,0.9206390861556829
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_04_cg_k10,loose,50,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.4117647058823529,0.9129921717123047
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_21_mix_k10,loose,50,a 60-minute mix session,1.0,0.8485551559029161
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_22_mix_k10,loose,50,a 60-minute mix session for an intermediate player,0.8333333333333334,0.8464582387328918
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_23_mix_k10,loose,50,a 60-minute mix session for an professional player focusing on straight lob,0.3142857142857143,0.8563829804800526
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_24_mix_k10,loose,50,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.7631578947368421,0.9045172268040912
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_11_drill_k10,loose,50,a 60-minute drill session,1.0,0.9038372352435328
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_12_drill_k10,loose,50,a 45-minute drill session focusing on the cross kill,0.7837837837837838,0.8754090182731407
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_22_drill_k10,loose,50,a drill session to improve on the forehand 2-wall boast,0.9629629629629629,0.8609631256824274
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,loose_50_complex_33_drill_k10,loose,50,a drill session for a professional to improve on the backhand 3-wall boast,0.8461538461538461,0.9015746454257777
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_01_cg_k10,balanced,50,a 45-minute conditioned game session,0.8947368421052632,0.9436989901928213
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_02_cg_k10,balanced,50,a 45-minute conditioned game session for an advanced player,0.5263157894736842,0.8397242239166863
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_03_cg_k10,balanced,50,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.4583333333333333,0.944203983720897
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_04_cg_k10,balanced,50,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.4,0.8845278939069064
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_21_mix_k10,balanced,50,a 60-minute mix session,0.8604651162790697,0.8472321517045547
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_22_mix_k10,balanced,50,a 60-minute mix session for an intermediate player,0.9210526315789473,0.895377921874504
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_23_mix_k10,balanced,50,a 60-minute mix session for an professional player focusing on straight lob,0.6216216216216216,0.9048191179047933
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_24_mix_k10,balanced,50,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.6923076923076923,0.8768808724785139
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_11_drill_k10,balanced,50,a 60-minute drill session,0.5405405405405406,0.9066033510353759
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_12_drill_k10,balanced,50,a 45-minute drill session focusing on the cross kill,0.9714285714285714,0.8708955292460031
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_22_drill_k10,balanced,50,a drill session to improve on the forehand 2-wall boast,0.43243243243243246,0.8173205902729187
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,balanced_50_complex_33_drill_k10,balanced,50,a drill session for a professional to improve on the backhand 3-wall boast,0.7346938775510204,0.8458214921474391
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_01_cg_k10,high_constraint,50,a 45-minute conditioned game session,0.88,0.9436989901928213
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_02_cg_k10,high_constraint,50,a 45-minute conditioned game session for an advanced player,0.8421052631578947,0.9606994850422225
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_03_cg_k10,high_constraint,50,a 45-minute conditioned game session for an advanced player focusing on volley drops,0.5454545454545454,0.9019113298869782
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_04_cg_k10,high_constraint,50,a 45-minute conditioned game session for an intermediate player focusing on backhand counter drops,0.44,0.852899493966817
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_21_mix_k10,high_constraint,50,a 60-minute mix session,1.0,0.7993287524434081
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_22_mix_k10,high_constraint,50,a 60-minute mix session for an intermediate player,0.9722222222222222,0.8475583478723584
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_23_mix_k10,high_constraint,50,a 60-minute mix session for an professional player focusing on straight lob,0.28125,0.9062597740662973
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_24_mix_k10,high_constraint,50,a 60-minute mix session for an intermediate player focusing on forehand straight kill,0.7777777777777778,0.9005427516479921
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_11_drill_k10,high_constraint,50,a 60-minute drill session,1.0,0.9037734631487363
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_12_drill_k10,high_constraint,50,a 45-minute drill session focusing on the cross kill,0.9259259259259259,0.8474910265912531
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_22_drill_k10,high_constraint,50,a drill session to improve on the forehand 2-wall boast,0.6451612903225806,0.9145920155493373
experiments/sample_query_1/evaluation_sessions_set_k10_size50_20250907_171453.json,high_constraint_50_complex_33_drill_k10,high_constraint,50,a drill session for a professional to improve on the backhand 3-wall boast,0.38095238095238093,0.9041565414077115
